Gazepoint Trace Data File,  07:00:14  03/30/2017 
sampindx  EyeFound   XPos   YPos   PupilDiam    EyeX    EyeY   EyeZ   GazeTiSec   RpTiSec   FoucsRange    FixIndx
  216        1      1263     570      7.29      3.2    -0.3    -1.5    33.5921    33.6118        0.0      7
  217        1      1260     574      7.24      3.1    -0.3    -1.6    33.6004    33.6194        0.0      7
  218        1      1261     559      7.23      3.1    -0.3    -1.8    33.6088    33.6286        0.0      7
  219        1      1261     544      7.27      3.0    -0.4    -1.8    33.6171    33.6361        0.0      7
  220        1      1263     543      7.29      2.9    -0.4    -1.9    33.6254    33.6452        0.0      7
  221        1      1266     550      7.27      2.8    -0.4    -1.7    33.6338    33.6529        0.0      7
  222        1      1264     559      7.28      2.7    -0.4    -2.0    33.6421    33.6618        0.0      7
  223        1      1262     568      7.29      2.6    -0.5    -2.3    33.6504    33.6693        0.0      7
  224        1      1260     561      7.30      2.5    -0.5    -2.3    33.6588    33.6785        0.0      7
  225        1      1260     561      7.30      2.4    -0.6    -2.4    33.6671    33.6861        0.0      7
  226        1      1261     568      7.30      2.3    -0.6    -2.3    33.6754    33.6953        0.0      7
  227        1      1265     547      7.30      2.1    -0.6    -2.3    33.6838    33.7026        0.0      7
  228        1      1233     557      7.35      2.0    -0.7    -2.2    33.6921    33.7119        0.0      7
  229        1      1182     597      7.41      1.8    -0.7    -2.4    33.7004    33.7195        0.0      8
  230        1      1175     611      7.36      1.6    -0.7    -2.1    33.7088    33.7286        0.0      8
  231        1      1177     603      7.33      1.4    -0.8    -2.2    33.7171    33.7361        0.0      8
  232        1      1176     619      7.37      1.2    -0.8    -2.0    33.7255    33.7452        0.0      8
  233        1      1178     640      7.36      1.0    -0.9    -2.0    33.7338    33.7528        0.0      8
  234        1      1178     635      7.36      0.8    -0.9    -1.7    33.7421    33.7618        0.0      8
  235        1      1174     620      7.38      0.6    -1.0    -1.6    33.7504    33.7694        0.0      8
  236        1      1174     610      7.36      0.3    -1.0    -1.7    33.7588    33.7785        0.0      8
  237        1      1175     609      7.36      0.1    -1.1    -2.0    33.7671    33.7861        0.0      8
  238        1      1175     610      7.37     -0.2    -1.1    -2.1    33.7755    33.7953        0.0      8
  239        1      1178     626      7.39     -0.4    -1.2    -2.0    33.7838    33.8027        0.0      8
  240        1      1179     625      7.39     -0.7    -1.2    -2.2    33.7921    33.8120        0.0      8
  241        1      1179     609      7.41     -1.0    -1.3    -2.0    33.8004    33.8194        0.0      8
  242        1      1179     609      7.44     -1.3    -1.3    -2.2    33.8088    33.8286        0.0      8
  243        1      1179     623      7.42     -1.6    -1.3    -2.2    33.8171    33.8361        0.0      8
  244        1      1180     626      7.41     -1.9    -1.3    -2.5    33.8255    33.8452        0.0      8
  245        1      1182     627      7.43     -2.2    -1.4    -2.3    33.8338    33.8527        0.0      8
  246        1      1179     631      7.45     -2.5    -1.4    -2.5    33.8421    33.8619        0.0      8
  247        1      1177     612      7.45     -2.8    -1.5    -2.5    33.8504    33.8694        0.0      8
  248        1      1177     620      7.47     -3.1    -1.5    -2.3    33.8588    33.8787        0.0      8
  249        1      1178     641      7.46     -3.4    -1.6    -2.1    33.8671    33.8861        0.0      8
  250        1      1180     643      7.49     -3.7    -1.5    -1.8    33.8755    33.8953        0.0      8
  251        1      1180     636      7.52     -4.0    -1.6    -1.6    33.8838    33.9029        0.0      8
  252        1      1180     636      7.54     -4.2    -1.6    -1.5    33.8921    33.9120        0.0      8
  253        1      1179     641      7.54     -4.4    -1.7    -1.0    33.9005    33.9194        0.0      8
  254        1      1178     628      7.52     -4.6    -1.6    -1.2    33.9088    33.9286        0.0      8
  255        1      1178     614      7.54     -4.7    -1.7    -1.1    33.9171    33.9361        0.0      8
  256        1      1180     608      7.56     -4.8    -1.6    -1.4    33.9255    33.9452        0.0      8
  257        1      1178     614      7.55     -4.8    -1.6    -1.0    33.9338    33.9527        0.0      8
  258        1      1175     627      7.57     -4.8    -1.6    -1.1    33.9421    33.9618        0.0      8
  259        1      1177     621      7.60     -4.7    -1.7    -1.0    33.9505    33.9695        0.0      8
  260        1      1179     615      7.59     -4.6    -1.7    -1.3    33.9588    33.9786        0.0      8
  261        1      1180     612      7.60     -4.6    -1.8    -1.4    33.9671    33.9861        0.0      8
  262        1      1177     619      7.60     -4.4    -1.8    -1.5    33.9755    33.9952        0.0      8
  263        1      1175     625      7.59     -4.3    -1.8    -1.1    33.9838    34.0028        0.0      8
  264        1      1176     616      7.59     -4.2    -1.8    -1.5    33.9921    34.0120        0.0      8
  265        1      1174     612      7.60     -4.1    -1.9    -1.7    34.0005    34.0194        0.0      8
  266        1      1173     622      7.62     -4.0    -1.9    -1.7    34.0088    34.0286        0.0      8
  267        1      1179     618      7.62     -4.0    -2.0    -1.4    34.0171    34.0361        0.0      8
  268        1      1177     612      7.63     -3.9    -2.0    -1.4    34.0255    34.0452        0.0      8
  269        1      1172     616      7.63     -3.9    -2.0    -1.8    34.0338    34.0527        0.0      8
  270        1      1171     617      7.61     -3.8    -2.0    -1.9    34.0421    34.0619        0.0      8
  271        1      1172     622      7.62     -3.8    -2.1    -1.9    34.0505    34.0694        0.0      8
  272        1      1174     631      7.61     -3.9    -2.1    -1.7    34.0588    34.0787        0.0      8
  273        1      1172     620      7.64     -3.9    -2.1    -1.5    34.0671    34.0861        0.0      8
  274        1      1172     625      7.70     -3.8    -2.1    -0.8    34.0755    34.0952        0.0      8
  275        1      1175     629      7.71     -3.8    -2.2    -1.1    34.0838    34.1028        0.0      8
  276        1      1176     625      7.70     -3.7    -2.2    -0.7    34.0921    34.1119        0.0      8
  277        1      1174     621      7.68     -3.7    -2.2    -0.3    34.1005    34.1194        0.0      8
  278        1      1173     627      7.66     -3.7    -2.2     0.1    34.1088    34.1285        0.0      8
  279        1      1173     641      7.65     -3.6    -2.2    -0.1    34.1171    34.1360        0.0      8
  280        1      1170     635      7.64     -3.5    -2.3    -0.0    34.1255    34.1453        0.0      8
  281        1      1170     630      7.64     -3.5    -2.3     0.2    34.1338    34.1527        0.0      8
  282        1      1174     634      7.67     -3.5    -2.3     0.6    34.1421    34.1618        0.0      8
  283        1      1176     632      7.68     -3.4    -2.3     1.1    34.1505    34.1694        0.0      8
  284        1      1171     630      7.68     -3.4    -2.3     1.0    34.1588    34.1786        0.0      8
