Gazepoint Data File,  06:58:47  03/30/2017
Raw Gazepoint Data (60 Hz Sampling Rate):

    samp  Eye     Gazepoint  Pupil   Eyeball-Position  Focus  Mark   Last     Gaze     Report
    indx Found    X      Y    Diam     X     Y     Z   Range  Cnt  Mark Time  Time     Time
         (t/f)  (pix)  (pix)  (mm)   (mm)  (mm)  (mm)   (mm)         (sec)    (sec)    (sec)

    109     1   1470    226   3.82    5.9  -3.5  -1.7   784.2    0     0.0000    36.1839    36.2029
    110     1   1590    269   3.72    7.0   2.5   0.1   753.0    0     0.0000    36.1923    36.2121
    110     1   1662    274   3.83    6.3  -3.1  -2.6   784.2    0     0.0000    36.2006    36.2196
    111     1   1690    296   3.71    7.2   2.4   0.0   753.0    0     0.0000    36.2090    36.2288
    111     1   1770    323   3.82    6.4  -2.7  -5.2   784.2    0     0.0000    36.2173    36.2362
    112     1   1671    296   3.75    7.2   2.3   0.0   753.0    0     0.0000    36.2256    36.2455
    112     1   1756    319   3.83    6.3  -2.4  -5.4   784.1    0     0.0000    36.2339    36.2529
    113     1   1664    327   3.75    7.1   2.2   0.2   753.0    0     0.0000    36.2423    36.2622
    113     1   1753    330   3.73    6.1  -2.1  -9.6   783.3    0     0.0000    36.2506    36.2697
    114     1   1665    296   3.71    6.8   2.1   0.3   753.0    0     0.0000    36.2590    36.2788
    114     1   1736    338   3.76    5.9  -1.7 -10.0   781.7    0     0.0000    36.2673    36.2863
    115     1   1665    294   3.70    6.6   2.0   0.3   753.0    0     0.0000    36.2756    36.2954
    115     1   1734    353   3.71    5.7  -1.4 -11.0   780.2    0     0.0000    36.2839    36.3030
    116     1   1662    320   3.70    6.5   1.9   0.7   753.0    0     0.0000    36.2923    36.3120
    116     1   1723    341   3.71    5.5  -1.2 -12.5   778.2    0     0.0000    36.3006    36.3198
    117     1   1660    326   3.69    6.2   1.8   0.8   753.0    0     0.0000    36.3090    36.3288
    117     1   1721    351   3.74    5.2  -0.9 -11.3   775.4    0     0.0000    36.3173    36.3364
    118     1   1661    322   3.69    6.1   1.7   0.7   753.0    0     0.0000    36.3256    36.3454
    118     1   1712    369   3.69    5.1  -0.7 -10.6   771.5    0     0.0000    36.3339    36.3529
    119     1   1659    306   3.67    5.8   1.7   0.8   753.0    0     0.0000    36.3423    36.3619
    119     1   1696    361   3.73    4.8  -0.5  -8.9   766.7    0     0.0000    36.3506    36.3695
    120     1   1660    310   3.67    5.6   1.6   1.0   753.0    0     0.0000    36.3590    36.3787
    120     1   1689    393   3.72    4.6  -0.3  -6.9   762.5    0     0.0000    36.3673    36.3861
    121     1   1658    323   3.69    5.4   1.5   1.9   753.0    0     0.0000    36.3756    36.3953
    121     1   1692    387   3.70    4.4  -0.1  -5.4   759.3    0     0.0000    36.3839    36.4031
    122     1   1710    360   3.67    5.1   1.5   1.7   753.0    0     0.0000    36.3923    36.4120
    122     1   1764    417   3.67    4.2  -0.0  -3.4   757.1    0     0.0000    36.4006    36.4198
    123     1   1733    357   3.69    4.9   1.4   1.7   753.1    0     0.0000    36.4090    36.4287
    123     1   1755    409   3.66    3.9   0.1  -2.5   755.8    0     0.0000    36.4173    36.4362
    124     1   1729    345   3.66    4.6   1.4   1.4   753.7    0     0.0000    36.4256    36.4455
    124     1   1749    407   3.66    3.8   0.2  -1.4   755.5    0     0.0000    36.4339    36.4529
    125     1   1741    357   3.67    4.5   1.3   1.4   754.4    0     0.0000    36.4423    36.4620
    125     1   1757    405   3.63    3.7   0.2  -0.9   755.8    0     0.0000    36.4506    36.4696
    126     1   1730    353   3.68    4.4   1.3   1.7   754.4    0     0.0000    36.4590    36.4789
    126     1   1748    403   3.63    3.6   0.2  -0.5   755.8    0     0.0000    36.4673    36.4863
    127     1   1730    358   3.67    4.3   1.2   1.8   754.4    0     0.0000    36.4756    36.4954
    127     1   1754    402   3.64    3.5   0.3  -0.2   755.8    0     0.0000    36.4840    36.5031
    128     1   1739    353   3.69    4.2   1.2   1.4   754.4    0     0.0000    36.4923    36.5120
    128     1   1754    406   3.64    3.4   0.3   0.3   755.8    0     0.0000    36.5006    36.5196
    129     1   1726    339   3.67    4.0   1.1   1.3   754.4    0     0.0000    36.5090    36.5288
    129     1   1756    402   3.64    3.2   0.3   0.7   755.8    0     0.0000    36.5173    36.5362
    130     1   1730    346   3.68    3.8   1.1   1.3   754.4    0     0.0000    36.5256    36.5455
    130     1   1751    404   3.62    3.0   0.3   0.6   755.8    0     0.0000    36.5340    36.5529
    131     1   1731    342   3.69    3.7   1.0   1.3   754.4    0     0.0000    36.5423    36.5621
    131     1   1762    408   3.61    2.8   0.3   0.6   755.7    0     0.0000    36.5506    36.5696
    132     1   1728    342   3.68    3.5   1.0   1.2   754.4    0     0.0000    36.5590    36.5788
    132     1   1764    390   3.63    2.7   0.3   0.6   755.8    0     0.0000    36.5673    36.5862
    133     1   1729    340   3.69    3.4   1.0   1.3   754.4    0     0.0000    36.5756    36.5954
